root_quantity,quantity_taxonomic,property_taxonomic,quantity_id,quantity_label,property_type,property_role,property_quantification,process_quantity,condition,attribute,synonym,plural_of,wikipedia_page,L,M,O,T,I,N,lumens,radian,number,currency,unitless_ratio,notes
,,,weaver_flame_speed_number,weaver_flame_speed_number,dimensionless_number,,,,,,,,https://en.wikipedia.org/w/index.php?title=Weaver_flame_speed_number&action=edit&redlink=1,,,,,,,,,,,,
,,,weber_number,weber_number,dimensionless_number,,,,,,,,https://en.wikipedia.org/wiki/Weber_number,,,,,,,,,,,,
,,,weissenberg_number,weissenberg_number,dimensionless_number,,,,,,,,https://en.wikipedia.org/wiki/Weissenberg_number,,,,,,,,,,,,
,,,womersley_number,womersley_number,dimensionless_number,,,,,,,,https://en.wikipedia.org/wiki/Womersley_number,,,,,,,,,,,,
,,,zeldovich_number,zeldovich_number,dimensionless_number,,,,,,,,https://en.wikipedia.org/wiki/Zel%27dovich_number,,,,,,,,,,,,
,,,vehicle_identification_number,vehicle_identification_number,dimensionless_number,,,,,,,,http://en.wikipedia.org/wiki/Vehicle_identification_number,,,,,,,,,,,,
displacement,displacement,,static_displacement,static_displacement,,,,,,static,,,,,,,,,,,,,,,
distance,distance,,average_distance,average_distance,,,,,,,,,,,,,,,,,,,,,
distance,distance,,braking_distance,braking_distance,,,,process_distance,,,,,,,,,,,,,,,,,
distance,distance,,horizontal_distance,horizontal_distance,,,,,,horizontal,,,,,,,,,,,,,,,
distance,distance,,mean_distance,mean_distance,,,,,,,,,,,,,,,,,,,,,
distance,distance,,normalized_distance,normalized_distance,,,,,,normalized,,,,,,,,,,,,,,,
distance,distance,,range_distance,range_distance,,,,,,,,,,,,,,,,,,,,,
distance,distance,,reaction_distance,reaction_distance,,,,process_distance,,,,,,,,,,,,,,,,,
distance,distance,,separation_distance,separation_distance,,,,process_distance,,,,,,,,,,,,,,,,,
distance,distance,,separation_distance,separation_distance,,,,,,,,,,,,,,,,,,,,,
distance,distance,,average_separation_distance,average_separation_distance,,,,,,,,,,,,,,,,,,,,,
distance,distance,,slip_distance,slip_distance,,,,,,,,,,,,,,,,,,,,,
distance,distance,,stopping_distance,stopping_distance,,,,process_distance,,,,,,,,,,,,,,,,,
distance,distance,,travel_distance,travel_distance,,,,process_distance,,,,,,,,,,,,,,,,,
distance,travel_distance,,lifetime_travel_distance,lifetime_travel_distance,,,,,,,,,,,,,,,,,,,,,
distance,range_distance,,potential_range_distance,potential_range_distance,,,,,,potential,,,,,,,,,,,,,,,
distance,slip_distance,,seismic_slip_distance,seismic_slip_distance,,,,,,seismic,,,,,,,,,,,,,,,
distance,slip_distance,,critical_seismic_slip_distance,critical_seismic_slip_distance,,,,,,"critical, seismic",,,,,,,,,,,,,,,
duration,duration,,precipitation_duration,precipitation_duration,,,,process_duration,,,,,,,,,,,,,,,,,
duration,duration,,slip_duration,slip_duration,,,,,,,,,,,,,,,,,,,,,
duration,flight_duration,,flight_duration,flight_duration,,,,process_duration,,,,,,,,,,,,,,,,,
duration,slip_duration,,seismic_slip_duration,seismic_slip_duration,,,,,,seismic,,,,,,,,,,,,,,,
dynamic_viscosity,dynamic_viscosity,,apparent_viscosity,apparent_viscosity,,,,,,,,,,,,,,,,,,,,,
dynamic_viscosity,dynamic_viscosity,,extensional_dynamic_viscosity,extensional_dynamic_viscosity,,,,,,,,,,,,,,,,,,,,,
dynamic_viscosity,dynamic_viscosity,,power-law-fluid_viscosity,power-law-fluid_viscosity,,,,,,,,,,,,,,,,,,,,,
dynamic_viscosity,dynamic_viscosity,,shear_dynamic_viscosity,shear_dynamic_viscosity,,,,,,,,,,,,,,,,,,,,,
dynamic_viscosity,dynamic_viscosity,,volume_dynamic_viscosity,volume_dynamic_viscosity,,,,,,,,,,,,,,,,,,,,,
dynamic_viscosity,power-law-fluid_viscosity,,power-law-fluid_reference_viscosity,power-law-fluid_reference_viscosity,,,,,,reference,,,,,,,,,,,,,,,
elevation,elevation,,initial_elevation,initial_elevation,,,,,,initial,,,,,,,,,,,,,,,
emissivity_factor,emissivity_factor,,brutsaert_emissivity_factor,brutsaert_emissivity_factor,,,,,,,,,,,,,,,,,,,,,
energy,activation_energy,,power-law-fluid_viscosity_activation_energy,power-law-fluid_viscosity_activation_energy,,,,,,,,,,,,,,,,,,,,,
energy,energy,,activation_energy,activation_energy,,,,,,,,,https://en.wikipedia.org/wiki/Activation_energy,,,,,,,,,,,,
energy,energy,,dissociation_energy,dissociation_energy,,,,process_energy,,,,,,,,,,,,,,,,,
energy,energy,,electric_energy,electric_energy,,,,,,,,,https://en.wikipedia.org/wiki/Electrical_energy,,,,,,,,,,,,
energy,energy,,gibbs_free_energy,gibbs_free_energy,,,,,,,,,,,,,,,,,,,,,
energy,energy,,heat,heat,,,,,,,,,http://en.wikipedia.org/wiki/Heat,,,,,,,,,,,,
energy,energy,,internal_energy,internal_energy,,,,,,internal,,,https://en.wikipedia.org/wiki/Internal_energy,,,,,,,,,,,,
energy,energy,,kinetic_energy,kinetic_energy,,,,,,kinetic,,,https://en.wikipedia.org/wiki/Kinetic_energy,2,1,,-2,,,,,,,,
energy,energy,,longwave_energy,longwave_energy,,,,,,,,,,,,,,,,,,,,,
energy,energy,,moment_energy,moment_energy,,,,,,,,,,,,,,,,,,,,,
energy,energy,,orbital_energy,orbital_energy,,,,,,,,,,,,,,,,,,,,,
energy,energy,,potential_energy,potential_energy,,,,,,potential,,,,,,,,,,,,,,,
energy,energy,,available_potential_energy,available_potential_energy,,,,,,"potential, available",,,,,,,,,,,,,,,
energy,energy,,convective_available_potential_energy,convective_available_potential_energy,,,,,,"convective, available, potential",,,,,,,,,,,,,,,
energy,energy,,release_energy,release_energy,,,,,,,,,,,,,,,,,,,,,
energy,energy,,seismic_energy,seismic_energy,,,,,,seismic,,,,,,,,,,,,,,,
energy,energy,,radiated_seismic_energy,radiated_seismic_energy,,,,,,"seismic, radiated",,,,,,,,,,,,,,,
energy,energy,,shortwave_energy,shortwave_energy,,,,,,,,,,,,,,,,,,,,,
energy,energy,,static_energy,static_energy,,,,,,static,,,,,,,,,,,,,,,
energy,energy,,dry_static_energy,dry_static_energy,,,,,,"static, dry",,,,,,,,,,,,,,,
energy,energy,,thermal_energy,thermal_energy,,,,,,,,,,,,,,,,,,,,,
energy,kinetic_energy,,rotation_kinetic_energy,rotation_kinetic_energy,,,,process_kinetic_energy,,kinetic,,,,,,,,,,,,,,,
energy,kinetic_energy,,turbulent_kinetic_energy,turbulent_kinetic_energy,,,,,,"kinetic, turbulent",turbulence_kinetic_energy,,https://en.wikipedia.org/wiki/Turbulence_kinetic_energy,2,1,,-2,,,,,,,,
energy,moment_energy,,seismic_moment_energy,seismic_moment_energy,,,,,,,,,,,,,,,,,,,,,
energy_flux,energy_flux,,absorbed_energy_flux,absorbed_energy_flux,,,,,,absorbed,,,,,,,,,,,,,,,
energy_flux,energy_flux,,backscattered_energy_flux,backscattered_energy_flux,,,,,,backscattered,,,,,,,,,,,,,,,
energy_flux,energy_flux,,diffuse_energy_flux,diffuse_energy_flux,,,,,,diffuse,,,,,,,,,,,,,,,
energy_flux,energy_flux,,direct_energy_flux,direct_energy_flux,,,,,,direct,,,,,,,,,,,,,,,
energy_flux,energy_flux,,emitted_energy_flux,emitted_energy_flux,,,,,,emitted,,,,,,,,,,,,,,,
energy_flux,energy_flux,,heat_energy_flux,heat_energy_flux,,,,,,,"heat_flux, thermal_flux, heat_flux_density, heat_flow_rate_intensity",,https://en.wikipedia.org/wiki/Heat_flux,,1,,-3,,,,,,,,
energy_flux,energy_flux,,advection_heat_energy_flux,advection_heat_energy_flux,,,,process_heat_energy_flux,,,,,,,,,,,,,,,,,
energy_flux,energy_flux,,conduction_heat_energy_flux,conduction_heat_energy_flux,,,,process_heat_energy_flux,,,,,,,,,,,,,,,,,
energy_flux,energy_flux,,convection_heat_energy_flux,convection_heat_energy_flux,,,,process_heat_energy_flux,,,,,,,,,,,,,,,,,
energy_flux,energy_flux,,diffusion_heat_energy_flux,diffusion_heat_energy_flux,,,,process_heat_energy_flux,,,,,,,,,,,,,,,,,
energy_flux,energy_flux,,geothermal_heat_energy_flux,geothermal_heat_energy_flux,,,,,,geothermal,,,,,,,,,,,,,,,
energy_flux,energy_flux,,latent_heat_energy_flux,latent_heat_energy_flux,,,,,,,,,,,,,,,,,,,,,
energy_flux,energy_flux,,incoming_latent_heat_energy_flux,incoming_latent_heat_energy_flux,,,,,,incoming,,,,,,,,,,,,,,,
energy_flux,energy_flux,,sensible_heat_energy_flux,sensible_heat_energy_flux,,,,,,sensible,,,,,,,,,,,,,,,
energy_flux,energy_flux,,incoming_sensible_heat_energy_flux,incoming_sensible_heat_energy_flux,,,,,,"incoming, sensible",,,,,,,,,,,,,,,
energy_flux,energy_flux,,incident_energy_flux,incident_energy_flux,,,,,,incident,,,,,,,,,,,,,,,
energy_flux,energy_flux,,reflected_energy_flux,reflected_energy_flux,,,,,,reflected,,,,,,,,,,,,,,,
energy_flux,energy_flux,,transmitted_energy_flux,transmitted_energy_flux,,,,,,transmitted,,,,,,,,,,,,,,,
energy-per-area_density,energy-per-area_density,,cold_energy-per-area_density,cold_energy-per-area_density,,,,,,,cold_content,,,,,,,,,,,,,,
energy-per-mass_density,energy-per-mass_density,,metabolizable_energy-per-mass_density,metabolizable_energy-per-mass_density,,,,,,,,,,,,,,,,,,,,,
energy-per-volume_density,energy-per-volume_density,,thermal_energy-per-volume_density,thermal_energy-per-volume_density,,,,,,,,,,,,,,,,,,,,,
enthalpy,enthalpy,,atomization_enthalpy,atomization_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Enthalpy_of_atomization,,,,,,,,,,,,
enthalpy,enthalpy,,combustion_enthalpy,combustion_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Heat_of_combustion,,,,,,,,,,,,
enthalpy,enthalpy,,condensation_enthalpy,condensation_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Enthalpy_of_condensation,,,,,,,,,,,,
enthalpy,enthalpy,,denaturation_enthalpy,denaturation_enthalpy,,,,process_enthalpy,,,,,,,,,,,,,,,,,
enthalpy,enthalpy,,dissolution_enthalpy,dissolution_enthalpy,,,,process_enthalpy,,,solution_enthalpy,,https://en.wikipedia.org/wiki/Enthalpy_change_of_solution,,,,,,,,,,,,
enthalpy,enthalpy,,formation_enthalpy,formation_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Standard_enthalpy_of_formation,,,,,,,,,,,,
enthalpy,enthalpy,,fusion_enthalpy,fusion_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Enthalpy_of_fusion,,,,,,,,,,,,
enthalpy,enthalpy,,hydration_enthalpy,hydration_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Hydration_energy,,,,,,,,,,,,
enthalpy,enthalpy,,hydrogenation_enthalpy,hydrogenation_enthalpy,,,,process_enthalpy,,,,,,,,,,,,,,,,,
enthalpy,enthalpy,,mixing_enthalpy,mixing_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Enthalpy_of_mixing,,,,,,,,,,,,
enthalpy,enthalpy,,reaction_enthalpy,reaction_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Standard_enthalpy_of_reaction,,,,,,,,,,,,
enthalpy,enthalpy,,sublimation_enthalpy,sublimation_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Enthalpy_of_sublimation,,,,,,,,,,,,
enthalpy,enthalpy,,vaporization_enthalpy,vaporization_enthalpy,,,,process_enthalpy,,,,,https://en.wikipedia.org/wiki/Enthalpy_of_vaporization,,,,,,,,,,,,
expansion_coefficient,expansion_coefficient,,thermal_expansion_coefficient,thermal_expansion_coefficient,,,,thermal_process_coefficient,,,,,https://en.wikipedia.org/wiki/Thermal_expansion#Coefficient_of_thermal_expansion,,,-1,,,,,,,,,
flattening_ratio,flattening_ratio,,second_flattening_ratio,second_flattening_ratio,,,,,,,,,,,,,,,,,,,,,
flattening_ratio,flattening_ratio,,third_flattening_ratio,third_flattening_ratio,,,,,,,,,,,,,,,,,,,,,
force,force,,braking_force,braking_force,,,,process_force,,,,,,,,,,,,,,,,,
force,force,,camber_force,camber_force,,,,,,,,,,,,,,,,,,,,,
force,force,,drag_force,drag_force,,,,process_force,,,,,,,,,,,,,,,,,
force,force,,impact_force,impact_force,,,,process_force,,,,,,,,,,,,,,,,,
force,force,,lift_force,lift_force,,,,process_force,,,,,,,,,,,,,,,,,
force,force,,propelling_force,propelling_force,,,,process_force,,,,,,,,,,,,,,,,,
friction_coefficient,friction_coefficient,,kinetic_friction_coefficient,kinetic_friction_coefficient,,,,kinetic_process_coefficient,,,,,,,,,,,,,,,,,
friction_coefficient,friction_coefficient,,static_friction_coefficient,static_friction_coefficient,,,,static_process_coefficient,,,,,,,,,,,,,,,,,
friction_factor,friction_factor,,darcy_friction_factor,darcy_friction_factor,,,,darcy_process_factor,,,"darcy-weisbach_friction_factor, friction_factor, resistance_coefficient, flow_coefficient",,https://en.wikipedia.org/wiki/Darcy%E2%80%93Weisbach_equation#Darcy_friction_factor,,,,,,,,,,,,
friction_factor,friction_factor,,fanning_friction_factor,fanning_friction_factor,,,,fanning_process_factor,,,,,http://en.wikipedia.org/wiki/Fanning_friction_factor,,,,,,,,,,,,
head,head,,friction_head,friction_head,,,,,,,,,,,,,,,,,,,,,
head,head,,hydraulic_head,hydraulic_head,,,,,,,,,,,,,,,,,,,,,
head,head,,pressure_head,pressure_head,,,,,,,,,,,,,,,,,,,,,
head,head,,velocity_head,velocity_head,,,,,,,,,,,,,,,,,,,,,
head,pressure_head,,air-dried_pressure_head,air-dried_pressure_head,,,,,,air-dried,,,,,,,,,,,,,,,
head,pressure_head,,bubbling_pressure_head,bubbling_pressure_head,,,,,,bubbling,,,,,,,,,,,,,,,
head,pressure_head,,reference_depth_pressure_head,reference_depth_pressure_head,,,,,,,,,,,,,,,,,,,,,
head,pressure_head,,field-capacity_pressure_head,field-capacity_pressure_head,,,,,,,,,,,,,,,,,,,,,
head,pressure_head,,hygroscopic_pressure_head,hygroscopic_pressure_head,,,,,,hygroscopic,,,,,,,,,,,,,,,
head,pressure_head,,oven-dried_pressure_head,oven-dried_pressure_head,,,,,,oven-dried,,,,,,,,,,,,,,,
head,pressure_head,,wilting-point_pressure_head,wilting-point_pressure_head,,,,,,wilting-point,,,,,,,,,,,,,,,
heat_capacity,heat_capacity,,isobaric_heat_capacity,isobaric_heat_capacity,,,,,,isobaric,,,,,,,,,,,,,,,
heat_capacity,heat_capacity,,isochoric_heat_capacity,isochoric_heat_capacity,,,,,,isochoric,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,bulk_heat_transfer_coefficient,bulk_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,neutral_bulk_heat_transfer_coefficient,neutral_bulk_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,latent_heat_transfer_coefficient,latent_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,bulk_latent_heat_transfer_coefficient,bulk_latent_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,neutral_bulk_latent_heat_transfer_coefficient,neutral_bulk_latent_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,sensible_heat_transfer_coefficient,sensible_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,bulk_sensible_heat_transfer_coefficient,bulk_sensible_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
heat_transfer_coefficient,heat_transfer_coefficient,,neutral_bulk_sensible_heat_transfer_coefficient,neutral_bulk_sensible_heat_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
height,height,,clearance_height,clearance_height,,,,,,,,,,,,,,,,,,,,,
height,height,,freeboard_height,freeboard_height,,,,,,,,,,,,,,,,,,,,,
height,height,,geopotential_height,geopotential_height,,,,,,geopotential,,,,,,,,,,,,,,,
height,height,,mean_height,mean_height,,,,,,,,,,,,,,,,,,,,,
height,height,,reference_height,reference_height,,,,,,reference,,,,,,,,,,,,,,,
height,height,,speed_reference_height,speed_reference_height,,,,,,reference,,,,,,,,,,,,,,,
height,height,,significant_height,significant_height,,,,,,,,,,,,,,,,,,,,,
height,height,,stage_height,stage_height,,,,,,,,,,,,,,,,,,,,,
hydraulic_conductivity,hydraulic_conductivity,,effective_hydraulic_conductivity,effective_hydraulic_conductivity,,,,,,,effective,,,,,,,,,,,,,,
hydraulic_conductivity,hydraulic_conductivity,,initial_hydraulic_conductivity,initial_hydraulic_conductivity,,,,,,,initial,,,,,,,,,,,,,,
hydraulic_conductivity,hydraulic_conductivity,,normalized_hydraulic_conductivity,normalized_hydraulic_conductivity,,,,,,,normalized,,,,,,,,,,,,,,
hydraulic_conductivity,hydraulic_conductivity,,saturated_hydraulic_conductivity,saturated_hydraulic_conductivity,,,,,,,saturated,,,,,,,,,,,,,,
hydraulic_conductivity,hydraulic_conductivity,,effective_saturated_hydraulic_conductivity,effective_saturated_hydraulic_conductivity,,,,,,,"effective, saturated",,,,,,,,,,,,,,
hydraulic_conductivity,hydraulic_conductivity,,horizontal_saturated_hydraulic_conductivity,horizontal_saturated_hydraulic_conductivity,,,,,,,"horizontal, saturated",,,,,,,,,,,,,,
hydraulic_conductivity,hydraulic_conductivity,,vertical_saturated_hydraulic_conductivity,vertical_saturated_hydraulic_conductivity,,,,,,,"vertical, saturated",,,,,,,,,,,,,,
impulse,impulse,,impact_impulse,impact_impulse,,,,process_impulse,,,,,,,,,,,,,,,,,
kinematic_viscosity,kinematic_viscosity,,extensional_kinematic_viscosity,extensional_kinematic_viscosity,,,,,,,,,,,,,,,,,,,,,
kinematic_viscosity,kinematic_viscosity,,shear_kinematic_viscosity,shear_kinematic_viscosity,,,,,,,,,,,,,,,,,,,,,
kinematic_viscosity,kinematic_viscosity,,volume_kinematic_viscosity,volume_kinematic_viscosity,,,,,,,,,,,,,,,,,,,,,
latitude,latitude,,authalic_latitude,authalic_latitude,,,,,,authalic,,,https://en.wikipedia.org/wiki/Authalic_latitude,,,,,,,,,,,,
latitude,latitude,,conformal_latitude,conformal_latitude,,,,,,conformal,,,https://en.wikipedia.org/wiki/Latitude#Conformal_latitude,,,,,,,,,,,,
latitude,latitude,,geocentric_latitude,geocentric_latitude,,,,,,geocentric,,,https://en.wikipedia.org/wiki/Latitude#Geocentric_latitude,,,,,,,,,,,,
latitude,latitude,,geodetic_latitude,geodetic_latitude,,,,,,geodetic,,,,,,,,,,,,,,,
latitude,latitude,,initial_latitude,initial_latitude,,,,,,initial,,,,,,,,,,,,,,,
latitude,latitude,,isometric_latitude,isometric_latitude,,,,,,isometric,,,https://en.wikipedia.org/wiki/Latitude#Isometric_latitude,,,,,,,,,,,,
latitude,latitude,,rectifying_latitude,rectifying_latitude,,,,,,recifying,,,https://en.wikipedia.org/wiki/Latitude#Rectifying_latitude,,,,,,,,,,,,
latitude,latitude,,reduced_latitude,reduced_latitude,,,,,,reduced,parametric_latitude,,https://en.wikipedia.org/wiki/Latitude#Reduced_(or_parametric)_latitude,,,,,,,,,,,,
latitude,latitude,,virtual_latitude,virtual_latitude,,,,,,virtual,,,,,,,,,,,,,,,
length,capillary_length,,green-ampt_capillary_length,green-ampt_capillary_length,,,,,,,,,,,,,,,,,,,,,
length,displacement_length,,log-law_displacement_length,log-law_displacement_length,,,,,,,,,,,,,,,,,,,,,
length,heat_roughness_length,,log-law_heat_roughness_length,log-law_heat_roughness_length,,,,,,,,,,,,,,,,,,,,,
length,length,,mean_length,mean_length,,,,,,,,,,,,,,,,,,,,,
length,length,,capillary_length,capillary_length,,,,,,,,,https://en.wikipedia.org/wiki/Capillary_length,,,,,,,,,,,,
length,length,,composite_standard_length,composite_standard_length,,,,,,,,,,,,,,,,,,,,,
length,length,,d8_length,d8_length,,,,,,,,,,,,,,,,,,,,,
length,length,,displacement_length,displacement_length,,,,,,,,,,,,,,,,,,,,,
length,length,,initial_length,initial_length,,,,,,initial,,,,,,,,,,,,,,,
length,length,,obukhov_length,obukhov_length,,,,,,,,,,,,,,,,,,,,,
length,length,,roughness_length,roughness_length,,,,,,,,,,,,,,,,,,,,,
length,length,,rupture_length,rupture_length,,,,,,,,,,,,,,,,,,,,,
length,length,,stroke_length,stroke_length,,,,process_length,,,,,,,,,,,,,,,,,
length,length,,radius,radius,,,,,,,,,http://en.wikipedia.org/wiki/Radius,1,,,,,,,,,,,
length,roughness_length,,heat_roughness_length,heat_roughness_length,,,,,,,,,,,,,,,,,,,,,
length,roughness_length,,log-law_roughness_length,log-law_roughness_length,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,fall_speed,fall_speed,,,,process_speed,,,,,,,,,,,,,,,,,
linear_speed,fall_speed,,terminal_fall_speed,terminal_fall_speed,,,,,,terminal,,,,,,,,,,,,,,,
linear_speed,linear_speed,,blowing_speed,blowing_speed,,,,process_speed,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,drift_speed,drift_speed,,,,process_speed,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,escape_speed,escape_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,firing_speed,firing_speed,,,,process_speed,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,group_speed,group_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,initial_speed,initial_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,top_speed,top_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,mean_speed,mean_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,orbital_speed,orbital_speed,,,,,,,,,https://en.wikipedia.org/wiki/Orbital_speed,,,,,,,,,,,,
linear_speed,orbital_speed,,precise_orbital_speed,precise_orbital_speed,,,,,,precise,,,,,,,,,,,,,,,
linear_speed,linear_speed,,phase_speed,phase_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,precise_speed,precise_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,reference_height_speed,reference_height_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,rupture_speed,rupture_speed,,,,process_speed,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,settling_speed,settling_speed,,,,process_speed,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,stokes_settling_speed,stokes_settling_speed,,,,stokes_process_speed,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,shear_speed,shear_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,sliding_speed,sliding_speed,,,,process_speed,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,seismic_slip_speed,seismic_slip_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,terminal_speed,terminal_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,transverse_speed,transverse_speed,,,,,,,,,,,,,,,,,,,,,
linear_speed,linear_speed,,precise_transverse_speed,precise_transverse_speed,,,,,,precise,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,bolus_velocity,bolus_velocity,,,,,,,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,darcy_velocity,darcy_velocity,,,,,,,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,drift_velocity,drift_velocity,,,,process_velocity,,,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,stokes_drift_velocity,stokes_drift_velocity,,,,stokes_process_velocity,,,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,group_velocity,group_velocity,,,,,,,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,impact_velocity,impact_velocity,,,,process_velocity,,,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,initial_velocity,initial_velocity,,,,,,initial,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,phase_velocity,phase_velocity,,,,,,,,,,,,,,,,,,,,,
linear_velocity,linear_velocity,,shear_velocity,shear_velocity,,,,,,,,,,,,,,,,,,,,,
longitude,longitude,,initial_longitude,initial_longitude,,,,,,initial,,,,,,,,,,,,,,,
longitude,longitude,,virtual_longitude,virtual_longitude,,,,,,virtual,,,,,,,,,,,,,,,
mass,mass,,chandrasekhar-limit_mass,chandrasekhar-limit_mass,,,,,,,,,,,,,,,,,,,,,
mass,mass,,relativistic_mass,relativistic_mass,,,,,,relativistic,,,,,1,,,,,,,,,,
mass,mass,,rest_mass,rest_mass,,,,,,,,,,,,,,,,,,,,,
mass,mass,,tolman-oppenheimer-volkoff-limit_mass,tolman-oppenheimer-volkoff-limit_mass,,,,,,,,,,,,,,,,,,,,,
mass_concentration,mass_concentration,,mass_demand_concentration,mass_demand_concentration,,,,mass_process_concentration,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,baseflow_mass_flux,baseflow_mass_flux,,,,,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,desublimation_mass_flux,desublimation_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,evaporation_mass_flux,evaporation_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,infiltration_mass_flux,infiltration_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,melt_mass_flux,melt_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,precipitation_mass_flux,precipitation_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,recharge_mass_flux,recharge_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,runoff_mass_flux,runoff_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_flux,mass_flux,,sublimation_mass_flux,sublimation_mass_flux,,,,process_mass_flux,,,,,,,,,,,,,,,,,
mass_fraction,mass_fraction,,oven-dried_mass_fraction,oven-dried_mass_fraction,,,,,,oven-dried,,,,,,,,,,,,,,,
mass_rate,mass_rate,,mass_demand_rate,mass_demand_rate,,,,mass_process_rate,,,,,,,,,,,,,,,,,
mass_rate,mass_rate,,mass_flow_rate,mass_flow_rate,,,,mass_process_rate,,,,,http://en.wikipedia.org/wiki/Mass_flow_rate,,,,,,,,,,,,
mass_rate,mass_rate,,mass_transport_rate,mass_transport_rate,,,,mass_process_rate,,,mass_transfer_rate,,https://en.wikipedia.org/wiki/Mass_transfer,,,,,,,,,,,,
mass_ratio,mass_ratio,,atomic_mass_ratio,relative_atomic_mass,,,,,,,,,,,,,,,,,,,,,
mass_ratio,mass_ratio,,demand_mass_ratio,demand_mass_ratio,,,,process_mass_ratio,,,,,,,,,,,,,,,,,
mass_ratio,mass_ratio,,molecular_mass_ratio,relative_molecular_mass,,,,,,,,,https://en.wikipedia.org/wiki/Molecular_mass,,,,,,,,,,,,
mass_transfer_coefficient,mass_transfer_coefficient,,bulk_mass_transfer_coefficient,bulk_mass_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
mass_transfer_coefficient,mass_transfer_coefficient,,neutral_bulk_mass_transfer_coefficient,neutral_bulk_mass_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
mass-per-area_rate,mass-per-area_rate,,mass-per-area_deposition_rate,mass-per-area_deposition_rate,,,,mass-per-area_process_rate,,,,,,,,,,,,,,,,,
